MX13012,-98.67649,20.35484,4.4
MX20361,-96.24175,16.32961,3.6
MX30168,-97.04434,18.7368,5.0
MX20360,-96.73193,16.8364,4.2
MX30167,-97.86306,21.14866,4.2
MX20363,-96.57709,17.2138,4.2
MX21210,-97.69261,20.00415,4.6
MX30166,-96.7733,19.66861,4.2
MX20362,-96.64821,16.29492,4.0
MX30165,-96.85321,19.04498,4.4
MX20365,-96.49846,17.18051,4.2
MX21212,-97.68269,19.7143,5.4
MX30164,-96.94157,19.3738,4.6
MX20364,-97.29619,16.17734,4.0
MX21211,-97.56857,19.74726,5.0
MX30163,-96.93921,19.81451,4.2
MX20367,-97.83913,16.33971,4.2
MX21214,-97.22247,18.32744,5.6
MX30162,-96.84099,19.2603,4.6
MX20366,-96.71877,16.07096,3.8
MX21213,-97.7983,20.2991,4.4
MX20369,-96.73208,16.88335,4.2
MX21216,-97.56685,20.03337,4.4
MX30160,-97.71073,20.97132,4.2
MX20368,-96.61269,16.79147,4.2
MX21215,-97.76052,19.97654,4.4
MX21217,-96.97867,18.37711,4.6
MX30138,-97.15092,18.8445,5.0
MX30137,-97.04344,18.67398,5.0
MX30136,-96.98483,19.59959,4.2
MX30135,-97.0956,18.80293,5.2
MX30134,-96.56567,19.30133,4.4
MX20330,-96.62867,17.99028,4.4
MX30132,-97.09478,19.62228,4.4
MX20332,-97.35744,17.45525,4.8
MX30131,-97.43847,20.53005,4.4
MX20331,-97.3913,17.33735,4.6
MX30130,-95.64517,17.767,4.2
MX20334,-97.53482,16.08038,4.0
MX20333,-96.22921,16.66284,4.0
MX20336,-96.47947,17.63339,4.2
MX20335,-96.38067,17.42313,4.2
MX20338,-96.79318,17.19519,4.2
MX20337,-96.13498,17.02174,4.0
MX20339,-97.50641,17.50787,5.2
MX30148,-96.45318,19.04892,4.6
MX30147,-97.18624,18.7069,5.4
MX30146,-96.92232,19.17321,4.8
MX20341,-97.48085,17.57723,5.2
MX20340,-97.70629,18.08849,6.4
MX20343,-96.60332,16.98468,4.2
MX20342,-96.75475,16.982,4.4
MX20345,-98.14954,16.52593,4.4
MX30140,-97.09302,18.77226,5.0
MX20344,-96.87125,16.08851,3.8
MX20347,-96.42338,16.20508,3.6
MX20346,-97.67439,17.51996,5.0
MX20349,-96.63342,16.95177,4.2
MX20348,-98.09364,17.34524,5.0
MX20390,-96.69111,17.06498,4.2
MX20392,-97.73215,16.94319,4.4
MX20391,-96.62066,16.18082,3.6
MX20394,-95.84652,17.07918,3.8
MX20393,-96.66866,16.72468,4.2
MX20396,-96.81726,18.10335,4.4
MX20395,-97.08021,17.62471,4.6
MX30198,-98.34407,20.49544,4.4
MX20398,-96.89208,16.67746,4.0
MX30197,-96.77342,19.84817,4.4
MX20397,-97.69139,17.23139,5.0
MX30196,-96.79964,18.82647,5.0
MX30195,-97.16358,18.63267,5.2
MX20399,-96.78645,17.0882,4.2
MX30194,-97.20293,19.65195,4.8
MX30193,-96.2222,19.1856,4.6
MX30192,-96.63435,19.97644,4.2
MX30191,-96.38839,19.4377,4.4
MX30190,-95.87995,18.18746,4.6
MX20370,-97.55142,17.33469,5.0
MX20372,-97.67265,17.00782,4.6
MX30179,-96.78128,19.18329,4.8
MX20371,-97.53435,17.06185,4.4
MX30178,-95.62204,18.53089,4.2
MX20374,-96.88305,18.1575,4.4
MX30177,-97.00468,19.70186,4.4
MX20373,-97.55663,18.02075,5.8
MX30176,-95.94598,18.1955,4.6
MX20376,-98.21534,17.57055,5.6
MX30175,-97.5302,20.6604,4.4
MX20375,-96.68509,17.04859,4.2
MX30174,-96.28766,18.55005,4.4
MX20378,-96.90534,16.79,4.2
MX30173,-96.77611,18.57975,4.4
MX20377,-97.68136,16.72821,4.4
MX30171,-97.03206,18.619,4.8
MX20379,-97.71832,17.1549,4.4
MX30170,-98.30879,20.62421,4.2
MX20381,-98.16438,17.82144,6.0
MX20380,-96.58383,16.95251,4.2
MX20383,-97.56795,17.3767,5.0
MX20382,-97.46236,16.91813,4.4
MX30189,-97.41282,20.9335,4.2
MX20385,-96.7486,17.01902,4.4
MX30188,-96.89706,19.22619,4.8
MX20384,-96.67814,16.33731,4.0
MX30187,-96.92141,19.72353,4.4
MX20387,-96.79318,16.78172,4.2
MX30186,-96.99685,19.02186,5.2
MX20386,-97.48478,16.46935,4.2
MX30185,-97.07733,18.7944,5.0
MX20389,-96.75894,16.80582,4.2
MX30184,-97.10487,18.60941,5.4
MX20388,-96.85463,16.92174,4.0
MX30183,-97.17443,20.02357,4.4
MX30182,-96.98304,19.54111,4.2
MX30181,-96.16952,18.75498,4.4
MX30180,-98.18534,20.61155,4.2
MX11013,-100.35963,21.1416,3.8
MX11011,-100.93837,20.42911,3.8
MX11010,-100.3836,20.217,4.2
MX11014,-100.93478,21.14702,3.8
MX11019,-100.50788,20.19711,4.0
MX11018,-101.05209,20.3588,4.0
MX11002,-100.75197,20.05247,4.0
MX11005,-100.62174,20.57551,4.0
MX11004,-100.57352,20.42184,4.0
MX11003,-100.73773,20.92525,3.8
MX11009,-100.79112,20.74127,3.8
MX11007,-100.78786,20.53757,4.0
MX11035,-100.99408,20.6741,3.8
MX11034,-100.0719,21.15068,4.0
MX11032,-100.38859,21.00232,3.8
MX11039,-100.7415,20.29674,4.0
MX11038,-100.52891,20.00448,4.2
MX11036,-100.99036,20.15823,4.0
MX11028,-100.91513,20.20756,3.8
MX11040,-100.15601,21.03229,3.8
MX11044,-100.99251,20.54196,4.0
MX12050,-100.61147,18.34562,4.4
MX12044,-99.3706,17.33684,4.4
MX12045,-98.78389,17.89656,6.2
MX12046,-98.35235,16.66187,4.4
MX12047,-99.86922,18.54466,5.4
MX12040,-99.79579,17.63194,4.6
MX12041,-98.70461,17.14606,4.4
MX12042,-99.35757,17.8325,5.4
MX12043,-98.43975,17.13403,4.4
MX12049,-99.60783,18.70423,5.6
MX12033,-98.54709,17.81216,6.0
MX12034,-99.25342,18.22977,6.2
MX12035,-99.58212,18.22681,5.4
MX12036,-98.49328,16.80174,4.4
MX12030,-99.13964,16.70269,4.4
MX12031,-100.10417,18.44113,4.8
MX12032,-100.02694,17.7338,4.4
MX12037,-99.76559,18.46345,5.4
MX12039,-99.47293,17.14213,4.2
MX12070,-98.5093,17.90451,6.6
MX12071,-98.15727,16.86943,4.4
MX12072,-98.82952,17.32455,4.8
MX12066,-98.61554,17.56217,5.4
MX12067,-100.45333,18.28029,4.4
MX12069,-98.54149,17.42981,5.4
MX12062,-98.27713,16.93906,4.6
MX12063,-98.78615,17.23001,4.6
MX12064,-100.43503,18.42802,4.4
MX12065,-98.4092,17.57165,5.6
MX12060,-99.67176,18.64884,5.8
MX12061,-99.36747,17.59935,5.2
MX12055,-99.59744,18.52004,6.0
MX12056,-99.29489,16.98045,4.4
MX12057,-100.74436,17.40595,3.8
MX12058,-99.91407,18.35826,5.0
MX12051,-99.18522,17.31282,4.4
MX12052,-98.75108,16.87636,4.6
MX12053,-99.4087,16.80888,4.4
MX12054,-100.31825,17.83981,4.2
MX12059,-99.46939,18.101,5.8
MX15114,-99.99213,19.44275,4.8
MX15113,-99.68773,18.9743,5.6
MX15116,-100.25611,19.06083,4.4
MX15115,-99.4676,19.43695,5.6
MX15110,-100.12195,19.17777,4.4
MX15112,-99.47843,19.72106,5.2
MX15111,-100.13756,19.38724,4.4
MX15118,-99.7977,19.2154,5.2
MX15117,-99.81281,18.71582,5.2
MX15119,-99.55409,18.80012,5.6
MX12080,-98.67807,16.59457,4.4
MX12081,-98.63788,17.0471,4.4
MX12077,-98.74543,16.6404,4.4
MX15103,-98.73197,19.2089,6.4
MX12078,-98.42387,17.10057,4.4
MX15102,-99.71804,19.89635,4.6
MX12079,-98.99594,17.44263,5.0
MX15105,-100.25708,18.54448,4.6
MX15104,-99.17015,19.54275,5.6
MX12074,-99.18511,17.74958,5.2
MX12075,-99.60977,17.80149,5.0
MX15101,-99.43216,19.1623,6.2
MX12076,-98.97603,17.17482,4.4
MX15100,-98.93101,19.59687,6.0
MX15107,-99.63756,18.7809,5.8
MX15106,-99.66641,19.29709,5.6
MX15109,-99.14529,19.62621,5.6
MX15108,-99.11965,19.67931,5.6
MX15125,-99.05837,19.68184,5.6
MX15124,-100.14533,19.6196,4.4
MX15121,-99.22519,19.65457,5.4
MX15120,-99.07182,19.80911,5.4
MX15123,-100.40648,18.94082,4.2
MX15122,-98.94836,19.27639,7.4
MX20510,-97.52395,16.90909,4.2
MX20512,-96.31441,16.17597,3.4
MX20511,-97.06675,17.1738,4.4
MX20514,-96.07091,17.33222,4.0
MX20516,-97.27723,16.57573,4.2
MX16007,-100.39543,19.66198,4.4
MX20518,-97.34052,17.4018,4.8
MX16005,-100.29853,19.62923,4.2
MX20517,-96.07778,16.93255,4.0
MX16003,-101.02176,19.87354,4.2
MX20519,-96.59089,17.07202,4.2
MX20521,-97.35339,17.60727,5.2
MX20520,-97.98596,17.68135,6.0
MX20523,-97.34822,17.53297,5.0
MX20522,-96.29135,17.12522,4.2
MX20524,-97.70073,17.63446,5.6
MX20527,-96.87526,17.79368,4.4
MX20526,-97.18832,16.08075,4.0
MX20529,-98.00591,17.77241,6.2
MX20528,-97.95026,17.42283,5.2
MX16031,-100.28934,20.14734,4.2
MX16022,-101.01331,19.66891,4.2
MX16020,-101.11182,19.98059,4.0
MX20501,-98.2206,17.61436,6.0
MX20500,-97.53114,16.85048,4.2
MX20503,-96.25157,17.21686,4.0
MX20502,-95.88493,17.19425,3.8
MX16017,-100.20759,19.95931,4.4
MX20504,-96.64658,17.26107,4.0
MX20507,-98.36462,16.32897,4.4
MX20506,-96.21036,17.07122,4.0
MX16013,-101.03631,18.96883,4.2
MX20550,-96.5487,17.00772,4.2
MX20552,-97.47554,17.87201,5.6
MX20551,-96.35935,16.87358,4.0
MX20554,-96.02113,17.24502,4.0
MX20553,-96.61639,17.09413,4.0
MX20556,-97.50147,17.77718,5.6
MX16050,-100.42895,19.88944,4.4
MX20555,-96.79236,16.92951,4.2
MX20558,-96.98823,17.76505,4.8
MX20559,-96.33477,17.79731,4.2
MX16046,-100.46018,19.29282,4.4
MX16047,-100.51869,19.43334,4.4
MX20561,-96.448,16.70865,4.2
MX20560,-96.3802,17.05789,4.0
MX20563,-96.79782,16.44235,4.0
MX20562,-97.39501,17.37853,4.6
MX16040,-100.94216,19.76602,4.0
MX20565,-96.76657,16.94968,4.4
MX16041,-100.468,19.7168,4.4
MX20564,-97.29644,17.07731,4.4
MX20567,-98.39696,17.77617,6.2
MX20566,-97.38217,16.78048,4.2
MX20569,-97.1414,17.27489,4.4
MX20568,-97.83489,17.88251,6.2
MX16038,-101.10506,18.65387,4.2
MX16034,-100.6779,19.6126,4.2
MX20530,-96.63769,16.86657,4.2
MX20532,-97.78217,17.11442,4.8
MX20531,-96.91193,17.14687,4.4
MX20534,-96.83352,16.37277,4.0
MX16072,-100.84677,19.72648,4.0
MX20533,-96.58044,16.24183,3.8
MX20536,-97.4356,17.43035,5.0
MX20535,-97.03822,16.65242,4.2
MX20538,-96.53879,16.36024,4.0
MX20537,-98.14392,17.56075,5.8
MX20539,-96.8263,17.16067,4.2
MX20541,-96.29401,17.38414,4.0
MX20540,-97.58023,17.6903,5.6
MX20543,-97.53494,16.30965,4.0
MX20542,-96.76931,16.57131,4.2
MX20545,-97.11221,18.10738,5.4
MX16061,-100.33277,19.57718,4.2
MX20544,-96.6707,17.32776,4.2
MX20547,-97.53851,17.74864,5.6
MX20546,-96.51729,17.05567,4.2
MX20549,-97.8585,17.58224,5.6
MX20548,-97.30109,18.00688,5.0
MX20471,-96.25065,17.41453,4.0
MX20473,-96.32594,17.20042,4.0
MX20475,-96.42275,16.82978,4.0
MX20474,-98.26082,16.48537,4.4
MX20477,-97.26635,16.43954,4.0
MX20476,-97.71957,17.98174,6.2
MX20479,-97.38695,17.42836,4.6
MX20478,-96.91203,17.52329,4.6
MX20480,-97.7013,17.33507,5.0
MX20482,-98.1209,16.29409,4.2
MX20481,-97.75979,17.00647,4.4
MX20484,-98.2347,17.73407,6.2
MX20483,-96.91039,17.23132,4.4
MX20002,-96.53957,18.45215,4.4
MX20486,-97.46376,17.6662,5.2
MX20001,-96.63384,17.49015,4.2
MX20485,-98.46598,16.3331,4.4
MX20004,-97.65271,17.9295,5.8
MX20488,-97.39734,17.79208,5.4
MX20003,-95.92691,17.03383,3.8
MX20487,-96.99858,17.28942,4.4
MX20006,-97.16779,17.44802,4.8
MX20489,-97.67743,16.34169,4.0
MX20008,-95.7662,16.22612,3.6
MX20007,-96.72576,16.76289,4.2
MX20009,-96.1668,17.71464,4.2
MX20451,-97.13619,17.64969,4.6
MX20450,-97.52084,16.63156,4.2
MX20453,-95.61215,15.97758,3.6
MX20452,-96.72732,16.79619,4.2
MX20455,-97.97432,17.9195,6.4
MX20454,-95.92169,17.09626,3.8
MX20457,-96.16646,17.52749,4.0
MX20456,-97.73445,17.7311,5.8
MX20459,-97.71939,18.19986,6.4
MX20458,-96.39464,17.61592,4.2
MX20460,-95.91607,17.37643,4.0
MX20462,-97.68911,17.80345,6.0
MX20461,-98.10138,17.43084,5.4
MX20464,-97.4483,17.88109,5.6
MX20463,-97.04697,17.48626,4.6
MX20466,-97.69832,16.53818,4.2
MX20468,-95.98259,17.65574,4.0
MX20467,-97.78517,16.2023,4.2
MX20469,-98.01877,17.19417,4.6
MX20031,-96.02216,17.03726,4.0
MX20033,-96.80208,17.17716,4.2
MX20032,-98.12917,17.92988,6.6
MX20035,-96.49911,17.31468,4.0
MX20034,-98.1643,17.75445,6.2
MX20037,-98.00992,16.92233,4.4
MX20039,-97.79985,17.85515,6.0
MX20038,-96.16018,17.18117,4.0
MX20040,-96.78393,18.07266,4.4
MX20042,-96.33935,17.49464,4.2
MX20041,-96.79993,18.14455,4.6
MX20044,-95.89104,18.00083,4.6
MX20046,-97.24206,17.26116,4.4
MX20045,-96.81524,17.24715,4.4
MX20048,-96.90875,16.89634,4.2
MX20047,-97.48179,17.80661,5.6
MX20049,-96.71497,16.70859,4.2
MX20491,-97.30915,16.72113,4.2
MX20490,-96.97875,18.21513,4.8
MX20493,-97.31488,17.4677,5.0
MX20492,-97.35343,17.21022,4.4
MX20011,-98.25386,17.54573,5.4
MX20495,-96.21861,16.00453,3.4
MX20494,-96.97126,17.02713,4.2
MX20013,-96.76637,16.89378,4.2
MX20497,-97.23789,16.20856,4.0
MX20496,-96.3938,17.27238,4.2
MX20015,-96.63581,16.51405,4.0
MX20499,-97.57444,17.46982,5.2
MX20017,-96.85146,16.5798,4.0
MX20016,-98.21718,17.21602,4.6
MX20019,-96.85392,17.86769,4.4
MX20018,-97.4428,17.9903,5.4
MX20020,-98.01049,17.06146,4.8
MX20022,-97.80167,18.13804,6.6
MX20021,-96.66188,18.57987,4.8
MX20024,-96.85731,17.96613,4.4
MX20023,-96.80143,17.00696,4.4
MX20026,-97.56233,16.98683,4.6
MX20028,-96.73139,16.59658,4.2
MX20027,-96.74874,17.99247,4.4
MX20029,-96.86927,18.19465,4.4
MX20070,-97.96607,16.40368,4.4
MX20073,-97.89361,16.99831,4.6
MX20072,-96.66507,16.67208,4.0
MX20074,-96.27026,16.30918,3.6
MX20077,-96.81907,17.20994,4.4
MX20076,-97.86337,16.64765,4.4
MX20078,-96.63615,17.00241,4.0
MX20080,-96.8138,16.51379,4.0
MX20082,-97.80468,16.44971,4.2
MX20081,-97.99341,17.58917,5.4
MX20084,-96.71826,17.20126,4.0
MX20083,-96.68559,16.99197,4.2
MX20086,-97.51574,17.19827,4.6
MX20085,-96.62082,15.97618,3.4
MX20088,-97.79208,16.84744,4.4
MX20087,-96.67946,17.0807,4.0
MX20089,-97.68874,17.69853,5.6
MX20091,-96.66729,17.12746,4.0
MX20090,-97.91751,16.34478,4.2
MX20051,-96.55749,16.89017,4.2
MX20050,-97.55388,17.24046,4.8
MX20052,-95.65531,16.34777,3.6
MX20055,-98.12365,17.82753,6.4
MX20054,-97.22491,17.39044,4.8
MX20056,-98.2368,16.54212,4.4
MX20059,-96.64608,16.34838,4.0
MX20058,-96.91095,18.02936,4.4
MX20060,-96.10405,17.16539,4.0
MX20062,-96.42625,17.30173,4.2
MX20061,-96.63098,16.37316,4.0
MX20064,-95.79416,16.66869,3.6
MX20063,-96.82935,17.18118,4.4
MX20065,-98.01436,17.50416,5.4
MX20068,-96.7034,16.76179,4.2
MX20067,-96.72412,17.10211,4.0
MX20069,-96.79389,16.6235,4.2
MX12001,-99.71453,16.95754,4.2
MX12002,-98.95137,17.75227,5.6
MX12003,-100.60773,17.91902,4.2
MX12008,-99.06996,18.14438,6.6
MX12009,-98.58269,17.27024,5.0
MX12004,-98.36611,17.3759,5.0
MX12005,-98.51057,17.64224,5.4
MX12006,-99.9809,18.09123,4.4
MX12007,-100.19879,18.25262,4.6
MX20093,-97.52934,17.58947,5.4
MX20092,-96.86492,17.05878,4.4
MX20095,-96.52495,16.21169,3.8
MX20094,-97.06316,17.23396,4.4
MX20097,-96.2233,17.27677,4.0
MX20096,-97.29611,17.48469,5.0
MX20099,-98.38643,17.65937,6.0
MX20098,-96.59952,17.94476,4.2
MX12022,-100.92991,18.08179,4.2
MX12023,-98.51774,16.46165,4.4
MX12024,-98.67126,17.73829,6.0
MX12025,-98.96371,16.71854,4.4
MX12020,-98.7019,17.43262,5.2
MX12021,-100.05897,17.14255,3.8
MX12026,-99.8147,18.12476,4.8
MX12027,-100.61792,18.65981,4.4
MX12028,-99.11236,17.52369,5.2
MX12029,-99.69745,17.39083,4.4
MX12011,-100.34207,17.33282,4.0
MX12012,-99.06754,16.95727,4.4
MX12013,-98.57268,16.68426,4.4
MX12014,-100.42712,17.09654,3.8
MX12010,-98.90305,17.51434,5.4
MX12019,-99.05204,17.98214,6.2
MX12015,-99.42073,18.46157,6.2
MX12017,-99.71366,18.1323,5.2
MX12018,-98.93064,16.60809,4.4
